gen	nevals	avg        	stddev    	min       	max        
109	52    	0.762338   	0.168767  	0.00603234	0.825801   
110	55    	0.750951   	0.193654  	0.0168065 	0.825801   
111	55    	0.776083   	0.173652  	0         	0.825801   
112	59    	0.749253   	0.193783  	0         	0.826361   
113	54    	0.753825   	0.193343  	0         	0.826361   
114	54    	0.761723   	0.188298  	0.0287214 	0.826361   
115	54    	0.780231   	0.168807  	0         	0.829787   
116	54    	0.756498   	0.228115  	0         	0.829787   
117	54    	0.726525   	0.234854  	0         	0.829787   
118	54    	0.805586   	0.119898  	0         	0.829787   
119	49    	0.794802   	0.126137  	0.287536  	0.829787   
120	56    	0.79002    	0.151593  	0.105522  	0.829787   
121	54    	0.7743     	0.255425  	-1        	0.829787   
122	57    	0.777455   	0.195713  	0         	0.829787   
123	54    	0.773158   	0.185297  	0         	0.829787   
124	52    	0.764953   	0.267487  	-1        	0.829787   
125	53    	0.801815   	0.122725  	0.102456  	0.829807   
126	54    	0.747885   	0.220042  	0         	0.829807   
127	53    	0.803455   	0.113227  	0.239703  	0.829807   
128	55    	0.762407   	0.216798  	0         	0.829807   
129	55    	0.803445   	0.103324  	0.32232   	0.829807   
130	52    	0.736037   	0.218648  	0         	0.829812   
