gen	nevals	avg        	stddev    	min       	max      
118	60    	1.43873    	0.351366  	0.238758  	1.61386  
119	53    	1.41687    	0.432166  	0.0733726 	1.6258   
120	54    	1.47815    	0.386667  	0.0267087 	1.6258   
121	56    	1.56203    	0.250481  	0.0890692 	1.62587  
122	47    	1.47077    	0.368237  	0         	1.62941  
123	54    	1.49691    	0.352257  	0         	1.62941  
124	59    	1.43957    	0.450234  	0         	1.62952  
125	57    	1.42282    	0.460819  	0.0890671 	1.62999  
126	56    	1.56388    	0.216251  	0.332163  	1.62999  
127	55    	1.35067    	0.531339  	0         	1.62999  
128	50    	1.56988    	0.200525  	0.325748  	1.63017  
129	59    	1.46585    	0.413293  	0         	1.63018  
130	51    	1.52776    	0.349649  	0         	1.63018  
