gen	nevals	avg         	stddev  	min	max      
116	56    	0.137908    	0.813503	-1 	1.11506  
117	52    	0.0468192   	0.82931 	-1 	1.12923  
118	53    	0.322876    	0.730661	-1 	1.19922  
119	53    	0.184314    	0.833463	-1 	1.2172   
120	57    	0.338284    	0.783666	-1 	1.2172   
121	52    	0.35411     	0.777736	-1 	1.28491  
122	55    	0.632842    	0.710616	-1 	1.29861  
123	53    	0.383481    	0.814878	-1 	1.29861  
124	56    	0.400305    	0.787865	-1 	1.27552  
125	59    	0.560096    	0.610728	-1 	1.28621  
126	57    	0.28933     	0.805325	-1 	1.33523  
127	55    	0.269803    	0.775144	-1 	1.33523  
128	55    	0.354403    	0.760719	-1 	1.24521  
129	56    	0.27277     	0.776924	-1 	1.24177  
130	57    	0.141622    	0.807984	-1 	1.27414  
