gen	nevals	avg        	stddev  	min	max      
0  	60    	-0.05      	0.217945	-1 	0        
1  	55    	-0.0333333 	0.179505	-1 	0        
2  	56    	-0.114895  	0.321918	-1 	0.0994284
3  	56    	-0.075362  	0.280109	-1 	0.132482 
4  	54    	-0.094511  	0.333691	-1 	0.343982 
5  	57    	-0.110887  	0.379866	-1 	0.466824 
6  	54    	-0.0417286 	0.362396	-1 	0.473553 
7  	54    	-0.0246498 	0.40558 	-1 	0.473553 
8  	53    	-0.0210403 	0.493503	-1 	0.666879 
9  	55    	-0.0146518 	0.495042	-1 	0.680076 
10 	58    	0.140777   	0.396581	-1 	0.680076 
11 	57    	-0.123247  	0.638122	-1 	0.677393 
12 	55    	-0.0994277 	0.633655	-1 	0.650081 
13 	56    	-0.00882191	0.575592	-1 	0.61684  
14 	54    	0.0139118  	0.541905	-1 	0.61684  
15 	55    	-0.0853935 	0.604313	-1 	0.61528  
16 	55    	0.114728   	0.540318	-1 	0.61528  
17 	54    	-0.0309626 	0.63886 	-1 	0.643918 
18 	54    	0.0736578  	0.600228	-1 	0.643918 
19 	57    	-0.161303  	0.663337	-1 	0.643921 
20 	56    	0.00812273 	0.610138	-1 	0.643921 
21 	50    	0.0103154  	0.665088	-1 	0.696806 
22 	56    	-7.9974e-05	0.638347	-1 	0.653039 
23 	57    	-0.0932345 	0.671522	-1 	0.657745 
24 	57    	-0.0152518 	0.650009	-1 	0.670365 
25 	53    	0.113886   	0.539412	-1 	0.670365 
26 	53    	0.222801   	0.545189	-1 	0.68558  
27 	56    	-0.0253486 	0.64752 	-1 	0.671944 
28 	52    	-0.00405571	0.63626 	-1 	0.699758 
29 	53    	0.0296136  	0.675308	-1 	0.806377 
30 	57    	0.00765736 	0.657068	-1 	0.848238 
31 	57    	0.119548   	0.61195 	-1 	0.848238 
32 	56    	0.103784   	0.579377	-1 	0.848238 
33 	52    	0.158873   	0.613217	-1 	0.89501  
34 	53    	0.136902   	0.66004 	-1 	0.898757 
35 	54    	0.275463   	0.558173	-1 	1.03275  
36 	55    	0.158696   	0.604161	-1 	1.03275  
37 	59    	0.208638   	0.573316	-1 	1.02761  
38 	53    	0.371796   	0.490445	-1 	1.02366  
39 	50    	0.295763   	0.552915	-1 	1.0204   
40 	59    	0.294292   	0.555516	-1 	1.02465  
41 	58    	0.190952   	0.681601	-1 	1.01715  
42 	54    	0.310022   	0.623525	-1 	1.01508  
43 	55    	0.106725   	0.645548	-1 	1.01508  
44 	53    	0.351618   	0.60557 	-1 	1.01568  
45 	57    	0.383739   	0.51512 	-1 	1.01568  
46 	55    	0.314605   	0.647337	-1 	1.01568  
47 	58    	0.335085   	0.529516	-1 	1.04451  
48 	57    	0.266294   	0.581943	-1 	1.04485  
49 	55    	0.364611   	0.519472	-1 	1.05423  
50 	55    	0.455231   	0.561292	-1 	1.09028  
51 	56    	0.353096   	0.505986	-1 	1.09028  
52 	59    	0.364463   	0.462558	-1 	1.06608  
53 	54    	0.293901   	0.490249	-1 	0.982859 
54 	56    	0.13672    	0.695511	-1 	0.899898 
55 	56    	0.194727   	0.593832	-1 	0.93143  
56 	54    	0.164226   	0.597318	-1 	0.916582 
57 	57    	0.241109   	0.500796	-1 	0.923627 
58 	55    	0.0341229  	0.673325	-1 	0.946911 
59 	55    	0.0704486  	0.633017	-1 	0.948335 
60 	51    	0.348997   	0.547979	-1 	0.894407 
61 	55    	0.179435   	0.68228 	-1 	1.04159  
62 	54    	0.332231   	0.561171	-1 	1.04159  
63 	54    	0.186903   	0.669455	-1 	1.04159  
64 	59    	0.213207   	0.678739	-1 	1.04281  
65 	56    	0.377104   	0.557673	-1 	1.04281  
66 	56    	0.172174   	0.693332	-1 	1.00308  
67 	52    	0.266692   	0.63558 	-1 	1.00308  
68 	57    	0.297847   	0.6533  	-1 	1.00308  
69 	53    	0.263062   	0.712   	-1 	1.00308  
70 	57    	0.202453   	0.688952	-1 	1.00479  
71 	56    	0.242422   	0.57877 	-1 	1.00479  
72 	53    	0.401168   	0.538832	-1 	1.00479  
73 	56    	0.435901   	0.45643 	-1 	1.00536  
74 	55    	0.303423   	0.574309	-1 	1.00496  
75 	56    	0.237255   	0.672558	-1 	1.00369  
76 	54    	0.105562   	0.643113	-1 	1.00369  
77 	58    	0.0551254  	0.653595	-1 	0.955609 
78 	55    	0.260149   	0.622775	-1 	0.972934 
79 	54    	0.219426   	0.683583	-1 	0.972935 
80 	55    	0.237268   	0.660865	-1 	0.995651 
81 	58    	0.255198   	0.570895	-1 	0.99591  
82 	56    	0.299354   	0.582666	-1 	1.02054  
83 	54    	0.188375   	0.684807	-1 	1.02153  
84 	56    	0.292004   	0.598365	-1 	1.02257  
85 	57    	0.389441   	0.53115 	-1 	1.0444   
86 	58    	0.247789   	0.666543	-1 	1.09059  
