gen	nevals	avg        	stddev  	min	max      
0  	60    	-0.0666667 	0.249444	-1 	0        
1  	58    	-0.0660679 	0.249646	-1 	0.0359281
2  	54    	-0.0313431 	0.180011	-1 	0.0449713
3  	56    	-0.0420961 	0.220401	-1 	0.0937095
4  	55    	-0.0443147 	0.256862	-1 	0.100316 
5  	58    	-0.0193703 	0.228006	-1 	0.150922 
6  	56    	-0.178616  	0.43429 	-1 	0.164132 
7  	58    	-0.173964  	0.459506	-1 	0.277535 
8  	58    	-0.114873  	0.426157	-1 	0.402018 
9  	57    	-0.176083  	0.481621	-1 	0.277535 
10 	57    	-0.150917  	0.475853	-1 	0.341101 
11 	51    	0.0204721  	0.387193	-1 	0.446264 
12 	57    	-0.174928  	0.508696	-1 	0.337389 
13 	53    	-0.0924925 	0.442236	-1 	0.307708 
14 	58    	-0.081147  	0.471744	-1 	0.352653 
15 	57    	-0.0324538 	0.419551	-1 	0.348769 
16 	53    	0.10703    	0.277441	-1 	0.348769 
17 	57    	-0.127209  	0.516075	-1 	0.377114 
18 	55    	0.0363388  	0.368897	-1 	0.464485 
19 	55    	-0.0526764 	0.493549	-1 	0.508346 
20 	54    	-0.0441382 	0.550178	-1 	0.643701 
21 	55    	-0.0522628 	0.576771	-1 	0.684539 
22 	52    	-0.0138019 	0.588167	-1 	0.684539 
23 	59    	0.115098   	0.54906 	-1 	0.694156 
24 	52    	0.104807   	0.622047	-1 	0.694156 
25 	55    	0.00153168 	0.67017 	-1 	0.791763 
26 	54    	0.159971   	0.606644	-1 	0.768879 
27 	58    	-0.0106609 	0.670265	-1 	0.75413  
28 	59    	0.0134327  	0.662771	-1 	0.732687 
29 	56    	-0.0364647 	0.675048	-1 	0.76656  
30 	56    	-0.00269431	0.649825	-1 	0.774941 
31 	58    	0.0217718  	0.617889	-1 	0.768177 
32 	58    	-0.0866177 	0.686929	-1 	0.768177 
33 	55    	0.125101   	0.635307	-1 	0.768177 
34 	56    	0.00996171 	0.678185	-1 	0.730687 
35 	56    	-0.0119486 	0.670738	-1 	0.786742 
36 	59    	0.0509584  	0.649392	-1 	0.836513 
37 	56    	0.104584   	0.652075	-1 	0.806955 
38 	56    	0.109395   	0.639397	-1 	0.833828 
39 	57    	0.0672292  	0.628365	-1 	0.758281 
40 	55    	0.0550933  	0.660152	-1 	0.756978 
41 	54    	0.184612   	0.619031	-1 	0.834738 
42 	51    	0.292611   	0.542033	-1 	0.873201 
43 	55    	0.0519162  	0.707114	-1 	0.873201 
44 	57    	0.0115285  	0.730617	-1 	0.873201 
45 	54    	0.195477   	0.637161	-1 	0.87975  
46 	51    	0.0473791  	0.733108	-1 	0.87975  
47 	56    	0.0277486  	0.711748	-1 	0.92216  
48 	51    	0.379705   	0.55433 	-1 	0.853535 
49 	57    	0.155762   	0.67794 	-1 	0.853535 
50 	56    	0.159885   	0.64956 	-1 	0.862514 
