gen	nevals	avg        	stddev  	min	max      
116	55    	0.412273   	0.636378	-1 	1.1323   
117	56    	0.251718   	0.828116	-1 	1.14377  
118	56    	0.26069    	0.770856	-1 	1.1578   
119	54    	0.266229   	0.789409	-1 	1.15934  
120	55    	0.512201   	0.708421	-1 	1.17227  
121	55    	0.524675   	0.654797	-1 	1.17227  
122	56    	0.392403   	0.694152	-1 	1.17227  
123	55    	0.326976   	0.792785	-1 	1.17227  
124	56    	0.430629   	0.685548	-1 	1.18148  
125	55    	0.31254    	0.777761	-1 	1.2092   
126	53    	0.367384   	0.721926	-1 	1.2092   
127	52    	0.515714   	0.738119	-1 	1.21597  
128	55    	0.481584   	0.714033	-1 	1.20935  
129	55    	0.477751   	0.669375	-1 	1.20941  
130	55    	0.388371   	0.721125	-1 	1.20941  
