gen	nevals	avg        	stddev  	min	max      
0  	60    	-0.0833333 	0.276385	-1 	0        
1  	52    	-0.0166667 	0.128019	-1 	0        
2  	56    	-0.0333333 	0.179505	-1 	0        
3  	55    	-0.0825492 	0.27667 	-1 	0.0397801
4  	54    	-0.0482311 	0.218496	-1 	0.0504708
5  	53    	-0.128783  	0.341902	-1 	0.0504708
6  	56    	-0.0895333 	0.304406	-1 	0.130786 
7  	57    	-0.124223  	0.369671	-1 	0.143429 
8  	56    	-0.168115  	0.417532	-1 	0.143429 
9  	56    	-0.231731  	0.464758	-1 	0.149337 
10 	56    	-0.200591  	0.442493	-1 	0.141207 
11 	56    	-0.0816208 	0.364078	-1 	0.262358 
12 	59    	-0.328121  	0.532536	-1 	0.265109 
13 	54    	-0.180092  	0.499704	-1 	0.265109 
14 	56    	-0.216841  	0.538468	-1 	0.313532 
15 	54    	0.030444   	0.383922	-1 	0.323395 
16 	57    	-0.0919962 	0.5103  	-1 	0.323395 
17 	54    	-0.188016  	0.582946	-1 	0.404805 
18 	56    	-0.0279676 	0.521081	-1 	0.423537 
19 	56    	-0.140338  	0.593369	-1 	0.423537 
20 	56    	-0.137673  	0.597093	-1 	0.456407 
21 	55    	-0.200518  	0.63619 	-1 	0.46616  
22 	57    	-0.225305  	0.642892	-1 	0.497898 
23 	52    	-0.213822  	0.651722	-1 	0.514652 
24 	56    	-0.150931  	0.636242	-1 	0.514652 
25 	51    	0.00654056 	0.61902 	-1 	0.514652 
26 	57    	-0.114746  	0.666487	-1 	0.555279 
27 	53    	-0.0421365 	0.665437	-1 	0.555279 
28 	56    	0.160019   	0.56904 	-1 	0.623041 
29 	55    	-0.242712  	0.72052 	-1 	0.623041 
30 	53    	-0.156199  	0.682574	-1 	0.623041 
31 	58    	-0.209092  	0.682884	-1 	0.623041 
32 	55    	-0.221361  	0.694944	-1 	0.623041 
33 	52    	0.0142576  	0.633077	-1 	0.623041 
34 	54    	-0.103297  	0.699345	-1 	0.623041 
35 	52    	-0.303475  	0.72962 	-1 	0.646736 
36 	54    	-0.218981  	0.699871	-1 	0.646736 
37 	55    	-0.00240937	0.649096	-1 	0.646736 
38 	56    	-0.158603  	0.722604	-1 	0.646736 
39 	54    	-0.0941995 	0.70558 	-1 	0.658274 
40 	57    	-0.166209  	0.742841	-1 	0.658274 
41 	55    	-0.0928239 	0.728333	-1 	0.704816 
42 	52    	0.138751   	0.629524	-1 	0.662574 
43 	55    	-0.0745758 	0.72397 	-1 	0.678018 
44 	58    	-0.108185  	0.721701	-1 	0.678018 
45 	54    	-0.125917  	0.739339	-1 	0.696218 
46 	58    	-0.089046  	0.693826	-1 	0.705461 
47 	58    	-0.178429  	0.758541	-1 	0.763655 
48 	55    	0.0311333  	0.650801	-1 	0.732295 
49 	49    	-0.048645  	0.700946	-1 	0.750415 
50 	54    	-0.0381545 	0.674995	-1 	0.708753 
51 	58    	-0.00814686	0.672863	-1 	0.664381 
52 	59    	-0.275922  	0.738073	-1 	0.664381 
53 	57    	-0.133108  	0.684111	-1 	0.676354 
54 	59    	-0.250227  	0.700585	-1 	0.676391 
55 	54    	0.0152394  	0.666528	-1 	0.678833 
56 	49    	-0.0983487 	0.725981	-1 	0.690137 
57 	53    	0.0713891  	0.668073	-1 	0.66707  
58 	57    	-0.135238  	0.744039	-1 	0.688697 
59 	54    	-0.130505  	0.726858	-1 	0.70044  
60 	54    	0.0675392  	0.663015	-1 	0.688309 
61 	52    	0.0652549  	0.687598	-1 	0.695991 
62 	57    	0.0496309  	0.689667	-1 	0.704406 
63 	57    	-0.119126  	0.734577	-1 	0.704406 
64 	55    	-0.00921861	0.717284	-1 	0.70962  
65 	59    	0.000439179	0.724993	-1 	0.713123 
66 	56    	0.0905246  	0.68567 	-1 	0.716442 
67 	59    	0.0370875  	0.671338	-1 	0.715566 
68 	52    	0.0126163  	0.727943	-1 	0.712158 
69 	57    	-0.0247394 	0.736884	-1 	0.714404 
70 	56    	-0.0997321 	0.750749	-1 	0.725593 
71 	50    	0.125016   	0.675781	-1 	0.751456 
72 	53    	-0.0482262 	0.745193	-1 	0.73262  
73 	48    	0.237352   	0.644707	-1 	0.746889 
74 	58    	-0.0855041 	0.76925 	-1 	0.750981 
75 	54    	0.0311995  	0.729755	-1 	0.746889 
76 	56    	0.0687215  	0.717164	-1 	0.742064 
77 	57    	0.0588754  	0.76404 	-1 	0.748171 
78 	54    	-0.145611  	0.789993	-1 	0.750919 
79 	57    	-0.0595104 	0.761116	-1 	0.747171 
80 	57    	-0.0390067 	0.745462	-1 	0.747171 
81 	56    	-0.0355223 	0.738595	-1 	0.757381 
82 	57    	0.152675   	0.712812	-1 	0.741389 
83 	53    	0.124326   	0.725798	-1 	0.783636 
84 	58    	-0.222046  	0.779912	-1 	0.813634 
85 	55    	0.0559551  	0.649872	-1 	0.811752 
86 	56    	-0.0239816 	0.764439	-1 	0.829148 
87 	57    	0.0539504  	0.773013	-1 	0.843884 
88 	53    	0.0627125  	0.798976	-1 	0.843884 
89 	58    	0.0196376  	0.803644	-1 	0.849227 
90 	56    	0.10011    	0.802959	-1 	0.894357 
91 	57    	0.179202   	0.765861	-1 	0.895634 
92 	51    	0.159827   	0.78215 	-1 	0.895634 
93 	56    	0.226767   	0.738682	-1 	0.868993 
94 	55    	0.328996   	0.723621	-1 	0.877623 
95 	54    	0.244011   	0.80063 	-1 	0.868993 
96 	59    	0.0458628  	0.817784	-1 	0.875873 
97 	53    	0.21925    	0.770836	-1 	0.876471 
98 	56    	-0.00208534	0.83992 	-1 	0.878564 
99 	55    	0.0914774  	0.803582	-1 	0.908151 
100	53    	0.0197698  	0.832244	-1 	0.911418 
101	59    	-0.0361474 	0.833087	-1 	0.911418 
102	59    	0.178705   	0.775858	-1 	0.911418 
103	52    	0.0168721  	0.830253	-1 	0.905111 
104	53    	0.0485418  	0.829886	-1 	0.909594 
105	56    	-0.0238704 	0.802847	-1 	0.907206 
106	53    	0.0157901  	0.855473	-1 	0.907206 
107	56    	-0.0256588 	0.802878	-1 	0.904239 
108	60    	-0.104402  	0.785158	-1 	0.888175 
109	53    	0.0513104  	0.756338	-1 	0.911819 
110	57    	0.121381   	0.740161	-1 	0.911819 
111	53    	-0.0943984 	0.795645	-1 	0.888502 
112	56    	-0.0471701 	0.803253	-1 	0.880769 
113	57    	-0.0564077 	0.820171	-1 	0.87836  
114	59    	0.0107869  	0.777051	-1 	0.914685 
115	57    	-0.0957205 	0.81769 	-1 	0.89271  
116	53    	0.298183   	0.719581	-1 	0.904562 
117	54    	0.0961249  	0.791102	-1 	0.914685 
118	57    	0.0160748  	0.851408	-1 	0.904562 
119	55    	-0.0439472 	0.817386	-1 	0.933632 
120	52    	0.125473   	0.760073	-1 	0.933632 
121	59    	0.0144805  	0.832239	-1 	0.933632 
122	58    	-0.0919355 	0.846147	-1 	0.93382  
123	53    	0.036394   	0.846056	-1 	0.93382  
124	56    	0.0678449  	0.800965	-1 	0.952218 
125	57    	0.201613   	0.791746	-1 	0.95262  
126	57    	0.219325   	0.828516	-1 	0.971761 
127	54    	0.0523777  	0.837911	-1 	0.971761 
128	56    	0.0387225  	0.820804	-1 	0.950921 
129	52    	0.112497   	0.837112	-1 	0.950855 
130	52    	0.144024   	0.779426	-1 	0.935431 
